ticker,time,open,close,high,low,vwap
TSLA,2025-08-06 07:22:00,315.15,315.0011,315.35,314.8827,315.115638
TSLA,2025-08-06 07:23:00,315.0024,314.52,315.1374,314.44,314.756192
TSLA,2025-08-06 07:24:00,314.57,314.725,314.95,314.47,314.778614
TSLA,2025-08-06 07:25:00,314.6959,314.3309,314.99,314.31,314.63028
TSLA,2025-08-06 07:26:00,314.339,314.95,315.02,314.23,314.668774
TSLA,2025-08-06 07:27:00,315.0,314.84,315.22,314.7,314.970587
TSLA,2025-08-06 07:28:00,314.8,314.535,314.83,314.5,314.61934
TSLA,2025-08-06 07:29:00,314.5,314.8609,315.05,314.4401,314.811023
TSLA,2025-08-06 07:30:00,314.89,315.464,315.6,314.5701,315.174701
TSLA,2025-08-06 07:31:00,315.46,315.85,316.13,315.42,315.87807
TSLA,2025-08-06 07:32:00,315.8006,315.705,316.25,315.67,316.041918
TSLA,2025-08-06 07:33:00,315.73,316.3499,316.45,315.439,315.885621
TSLA,2025-08-06 07:34:00,316.335,316.8191,317.265,316.3147,316.906394
TSLA,2025-08-06 07:35:00,316.795,317.102,317.2346,316.64,316.935317
TSLA,2025-08-06 07:36:00,317.09,317.37,317.4149,316.55,317.044889
TSLA,2025-08-06 07:37:00,317.37,316.915,317.4,316.57,316.919607
TSLA,2025-08-06 07:38:00,316.89,317.28,317.6,316.8619,317.299281
TSLA,2025-08-06 07:39:00,317.275,317.18,317.72,317.03,317.424318
TSLA,2025-08-06 07:40:00,317.18,317.265,317.28,316.81,316.994581
TSLA,2025-08-06 07:41:00,317.2555,316.99,317.57,316.9001,317.208882
TSLA,2025-08-06 07:42:00,316.995,316.85,317.39,316.68,316.955805
TSLA,2025-08-06 07:43:00,316.885,317.1178,317.37,316.885,317.131169
TSLA,2025-08-06 07:44:00,317.12,317.45,317.7,317.07,317.464827
TSLA,2025-08-06 07:45:00,317.4912,317.7222,317.85,317.21,317.492756
TSLA,2025-08-06 07:46:00,317.725,317.7265,318.4,317.6,318.03461
TSLA,2025-08-06 07:47:00,317.71,317.46,317.75,317.01,317.319592
TSLA,2025-08-06 07:48:00,317.4473,317.96,318.1,317.4035,317.811364
TSLA,2025-08-06 07:49:00,317.96,317.83,317.98,317.29,317.675507
TSLA,2025-08-06 07:50:00,317.83,317.2189,317.9,317.17,317.482392
TSLA,2025-08-06 07:51:00,317.1967,316.88,317.3,316.83,317.122921
TSLA,2025-08-06 07:52:00,316.84,316.8035,317.1973,316.6,316.84597
TSLA,2025-08-06 07:53:00,316.8099,316.46,317.05,316.35,316.776635
TSLA,2025-08-06 07:54:00,316.472,317.07,317.1499,316.27,316.696042
TSLA,2025-08-06 07:55:00,317.02,317.08,317.105,316.5,316.806894
TSLA,2025-08-06 07:56:00,317.0622,316.845,317.3869,316.7815,317.144452
TSLA,2025-08-06 07:57:00,316.85,317.05,317.0646,316.68,316.848381
TSLA,2025-08-06 07:58:00,317.036,316.95,317.22,316.93,317.061654
TSLA,2025-08-06 07:59:00,317.0,316.9,317.3,316.8101,316.973808
TSLA,2025-08-06 08:00:00,316.9,316.8937,317.03,316.53,316.777447
TSLA,2025-08-06 08:01:00,316.92,316.9236,317.4,316.8229,317.126692
TSLA,2025-08-06 08:02:00,316.97,316.98,317.1499,316.9,317.004929
TSLA,2025-08-06 08:03:00,316.97,317.547,317.58,316.9,317.275174
TSLA,2025-08-06 08:04:00,317.55,317.25,317.61,317.13,317.400438
TSLA,2025-08-06 08:05:00,317.26,317.1064,317.35,316.8813,317.108455
TSLA,2025-08-06 08:06:00,317.11,317.72,317.77,317.08,317.467214
TSLA,2025-08-06 08:07:00,317.7,317.04,317.83,317.04,317.500748
TSLA,2025-08-06 08:08:00,317.04,317.74,317.89,316.98,317.443739
TSLA,2025-08-06 08:09:00,317.74,318.384,318.6,317.59,318.16687
TSLA,2025-08-06 08:10:00,318.36,317.7,318.399,317.7,318.027973
TSLA,2025-08-06 08:11:00,317.68,317.804,317.99,317.65,317.809407
TSLA,2025-08-06 08:12:00,317.8085,318.04,318.18,317.75,318.015902
TSLA,2025-08-06 08:13:00,318.02,318.39,318.43,317.9,318.195062
TSLA,2025-08-06 08:14:00,318.3601,318.935,318.97,318.3109,318.653649
TSLA,2025-08-06 08:15:00,318.95,319.125,319.51,318.85,319.175733
TSLA,2025-08-06 08:16:00,319.1345,318.7237,319.34,318.69,319.05814
TSLA,2025-08-06 08:17:00,318.6663,318.485,318.76,318.4,318.530207
TSLA,2025-08-06 08:18:00,318.46,318.46,318.86,318.33,318.612393
TSLA,2025-08-06 08:19:00,318.45,318.515,318.6093,318.3238,318.474956
TSLA,2025-08-06 08:20:00,318.52,318.0,318.645,318.0,318.256382
TSLA,2025-08-06 08:21:00,318.0,318.3,318.3,317.8389,318.039776
TSLA,2025-08-06 08:22:00,318.275,318.38,318.44,318.1,318.285202
TSLA,2025-08-06 08:23:00,318.38,318.17,318.45,318.13,318.316272
TSLA,2025-08-06 08:24:00,318.16,318.59,318.76,318.1309,318.499697
TSLA,2025-08-06 08:25:00,318.59,318.787,319.15,318.5,318.912863
TSLA,2025-08-06 08:26:00,318.77,318.5559,318.86,318.5165,318.646221
TSLA,2025-08-06 08:27:00,318.54,319.2,319.25,318.43,318.919403
TSLA,2025-08-06 08:28:00,319.2,318.75,319.25,318.64,318.962362
TSLA,2025-08-06 08:29:00,318.75,318.4726,318.82,318.34,318.600051
TSLA,2025-08-06 08:30:00,318.49,318.2203,318.49,318.1201,318.256373
TSLA,2025-08-06 08:31:00,318.23,318.25,318.382,318.08,318.261979
TSLA,2025-08-06 08:32:00,318.27,318.54,318.75,318.2606,318.56173
TSLA,2025-08-06 08:33:00,318.545,318.595,318.69,318.34,318.510045
TSLA,2025-08-06 08:34:00,318.61,318.7059,318.8459,318.4,318.641516
TSLA,2025-08-06 08:35:00,318.73,318.845,318.9196,318.55,318.715384
TSLA,2025-08-06 08:36:00,318.86,319.1,319.15,318.841,319.013041
TSLA,2025-08-06 08:37:00,319.09,318.6644,319.23,318.66,318.948314
TSLA,2025-08-06 08:38:00,318.6889,318.28,318.72,318.2201,318.443412
TSLA,2025-08-06 08:39:00,318.305,318.67,318.77,318.11,318.410223
TSLA,2025-08-06 08:40:00,318.75,318.47,318.79,318.17,318.455747
TSLA,2025-08-06 08:41:00,318.48,318.54,318.7,318.3301,318.540726
TSLA,2025-08-06 08:42:00,318.6,318.96,319.02,318.54,318.803952
TSLA,2025-08-06 08:43:00,318.98,318.842,319.03,318.64,318.839258
TSLA,2025-08-06 08:44:00,318.82,318.7727,319.19,318.75,319.003917
TSLA,2025-08-06 08:45:00,318.79,318.54,318.815,318.48,318.607939
TSLA,2025-08-06 08:46:00,318.51,318.6672,318.78,318.42,318.583674
TSLA,2025-08-06 08:47:00,318.655,318.09,318.8,318.05,318.346751
TSLA,2025-08-06 08:48:00,318.14,317.9601,318.17,317.92,318.030341
TSLA,2025-08-06 08:49:00,317.98,317.99,318.0929,317.81,317.956483
TSLA,2025-08-06 08:50:00,318.03,318.055,318.25,317.88,318.082802
TSLA,2025-08-06 08:51:00,318.05,318.0,318.085,317.7,317.885029
TSLA,2025-08-06 08:52:00,318.0,317.89,318.38,317.85,318.150267
TSLA,2025-08-06 08:53:00,317.89,318.4254,318.45,317.86,318.10999
TSLA,2025-08-06 08:54:00,318.4155,319.02,319.19,318.4001,318.882195
TSLA,2025-08-06 08:55:00,319.05,319.145,319.24,318.91,319.098034
TSLA,2025-08-06 08:56:00,319.1674,319.43,319.56,319.12,319.351802
TSLA,2025-08-06 08:57:00,319.4276,319.34,319.53,319.28,319.374368
TSLA,2025-08-06 08:58:00,319.34,319.02,319.39,318.9,319.146421
TSLA,2025-08-06 08:59:00,319.037,318.7728,319.18,318.76,318.997756
TSLA,2025-08-06 09:00:00,318.805,318.4976,318.8999,318.31,318.586116
TSLA,2025-08-06 09:01:00,318.53,318.57,318.6,318.21,318.425963
TSLA,2025-08-06 09:02:00,318.59,318.5499,318.79,318.52,318.650981
TSLA,2025-08-06 09:03:00,318.5201,318.8495,318.89,318.46,318.673703
TSLA,2025-08-06 09:04:00,318.825,318.53,318.89,318.48,318.636561
TSLA,2025-08-06 09:05:00,318.5,318.332,318.79,318.3,318.533198
TSLA,2025-08-06 09:06:00,318.35,318.51,318.61,318.18,318.39142
TSLA,2025-08-06 09:07:00,318.52,318.455,318.61,318.34,318.460029
TSLA,2025-08-06 09:08:00,318.4565,318.285,318.69,318.27,318.470469
TSLA,2025-08-06 09:09:00,318.2825,318.07,318.33,317.91,318.091558
TSLA,2025-08-06 09:10:00,318.0912,317.7325,318.1399,317.6,317.758543
TSLA,2025-08-06 09:11:00,317.735,317.5035,317.76,317.41,317.562883
TSLA,2025-08-06 09:12:00,317.505,317.505,317.79,317.45,317.597466
TSLA,2025-08-06 09:13:00,317.51,317.1509,317.51,317.0515,317.237512
TSLA,2025-08-06 09:14:00,317.195,317.3243,317.52,317.1625,317.385464
TSLA,2025-08-06 09:15:00,317.3277,317.711,317.7699,317.113,317.44692
TSLA,2025-08-06 09:16:00,317.7,317.8055,317.8899,317.53,317.733787
TSLA,2025-08-06 09:17:00,317.82,317.94,318.0799,317.7301,317.93464
TSLA,2025-08-06 09:18:00,317.95,317.81,318.04,317.4501,317.760895
TSLA,2025-08-06 09:19:00,317.7852,318.3,318.49,317.7725,318.159561
TSLA,2025-08-06 09:20:00,318.29,318.24,318.45,318.0,318.212357
TSLA,2025-08-06 09:21:00,318.2519,318.1939,318.47,318.15,318.302646
TSLA,2025-08-06 09:22:00,318.185,317.7944,318.26,317.7291,317.978261
TSLA,2025-08-06 09:23:00,317.7275,317.9,318.0999,317.6,317.885832
TSLA,2025-08-06 09:24:00,317.93,317.8401,318.04,317.6768,317.861342
TSLA,2025-08-06 09:25:00,317.84,317.65,317.8853,317.56,317.703521
TSLA,2025-08-06 09:26:00,317.6493,317.26,317.6493,317.2,317.386281
TSLA,2025-08-06 09:27:00,317.2655,316.94,317.2874,316.9,317.085132
TSLA,2025-08-06 09:28:00,316.9396,316.89,316.96,316.7,316.837469
TSLA,2025-08-06 09:29:00,316.88,317.205,317.243,316.745,317.006551
TSLA,2025-08-06 09:30:00,317.205,317.218,317.3997,317.0,317.198429
TSLA,2025-08-06 09:31:00,317.22,317.4,317.6,317.195,317.469425
TSLA,2025-08-06 09:32:00,317.44,317.51,317.67,317.3585,317.532497
TSLA,2025-08-06 09:33:00,317.52,317.17,317.5458,317.1,317.338222
TSLA,2025-08-06 09:34:00,317.15,317.2,317.2652,316.8391,317.020242
TSLA,2025-08-06 09:35:00,317.17,316.9001,317.264,316.9,317.139673
TSLA,2025-08-06 09:36:00,316.9409,317.6,317.6,316.78,317.12558
TSLA,2025-08-06 09:37:00,317.6085,317.255,317.75,317.25,317.545229
TSLA,2025-08-06 09:38:00,317.2576,317.2198,317.28,317.1,317.188949
TSLA,2025-08-06 09:39:00,317.176,317.24,317.459,317.16,317.286891
TSLA,2025-08-06 09:40:00,317.2401,317.4801,317.744,317.15,317.520736
TSLA,2025-08-06 09:41:00,317.47,317.7101,317.88,317.46,317.72516
TSLA,2025-08-06 09:42:00,317.7709,317.383,317.8,317.23,317.451048
TSLA,2025-08-06 09:43:00,317.41,317.3,317.6399,317.2341,317.481755
TSLA,2025-08-06 09:44:00,317.2727,317.0699,317.3758,317.0,317.172109
TSLA,2025-08-06 09:45:00,317.02,317.277,317.35,316.97,317.166425
TSLA,2025-08-06 09:46:00,317.25,317.055,317.35,316.99,317.178008
TSLA,2025-08-06 09:47:00,317.0453,317.08,317.1699,316.8958,317.012099
TSLA,2025-08-06 09:48:00,317.08,317.6,317.62,317.08,317.402031
TSLA,2025-08-06 09:49:00,317.6198,317.662,317.7305,317.49,317.624557
TSLA,2025-08-06 09:50:00,317.63,317.68,317.7,317.4925,317.606689
TSLA,2025-08-06 09:51:00,317.6591,318.0299,318.09,317.64,317.943248
TSLA,2025-08-06 09:52:00,317.982,317.9125,318.04,317.76,317.910089
TSLA,2025-08-06 09:53:00,317.93,317.9,318.01,317.66,317.856824
TSLA,2025-08-06 09:54:00,317.89,317.9429,317.98,317.79,317.88543
TSLA,2025-08-06 09:55:00,317.96,317.7505,317.96,317.48,317.680926
TSLA,2025-08-06 09:56:00,317.7716,317.9316,317.9499,317.7716,317.876399
TSLA,2025-08-06 09:57:00,317.93,317.675,317.93,317.65,317.792412
TSLA,2025-08-06 09:58:00,317.6999,317.265,317.77,317.21,317.5427
TSLA,2025-08-06 09:59:00,317.265,317.2001,317.43,317.1347,317.264163
TSLA,2025-08-06 10:00:00,317.2,317.375,317.45,317.17,317.328518
TSLA,2025-08-06 10:01:00,317.355,317.3803,317.6299,317.3214,317.470999
TSLA,2025-08-06 10:02:00,317.45,317.205,317.6404,317.16,317.405775
TSLA,2025-08-06 10:03:00,317.2085,317.16,317.35,316.94,317.119499
TSLA,2025-08-06 10:04:00,317.13,317.075,317.2599,317.0,317.129283
TSLA,2025-08-06 10:05:00,317.06,316.9073,317.11,316.82,316.933182
TSLA,2025-08-06 10:06:00,316.88,316.665,316.9284,316.58,316.738394
TSLA,2025-08-06 10:07:00,316.6512,316.3514,316.6512,316.21,316.392792
TSLA,2025-08-06 10:08:00,316.368,316.5899,316.6799,316.3,316.529341
TSLA,2025-08-06 10:09:00,316.5371,317.05,317.11,316.532,316.869493
TSLA,2025-08-06 10:10:00,317.06,316.89,317.12,316.78,316.92193
TSLA,2025-08-06 10:11:00,316.87,317.35,317.37,316.8101,317.185316
TSLA,2025-08-06 10:12:00,317.295,317.0791,317.42,317.05,317.230772
TSLA,2025-08-06 10:13:00,317.0916,317.0001,317.27,316.82,317.027522
TSLA,2025-08-06 10:14:00,317.0,317.35,317.39,316.9,317.180337
TSLA,2025-08-06 10:15:00,317.345,317.52,317.7,317.33,317.55351
TSLA,2025-08-06 10:16:00,317.52,317.6428,317.95,317.5,317.708865
TSLA,2025-08-06 10:17:00,317.62,317.88,317.88,317.475,317.629413
TSLA,2025-08-06 10:18:00,317.8101,317.68,317.9,317.57,317.726811
TSLA,2025-08-06 10:19:00,317.7,317.7,317.85,317.541,317.694613
TSLA,2025-08-06 10:20:00,317.685,317.64,317.7647,317.48,317.625178
TSLA,2025-08-06 10:21:00,317.6383,317.8,317.8899,317.6383,317.77849
TSLA,2025-08-06 10:22:00,317.7945,317.83,318.0,317.76,317.900951
TSLA,2025-08-06 10:23:00,317.81,318.2,318.2108,317.8,318.004074
TSLA,2025-08-06 10:24:00,318.1815,318.63,318.679,318.1491,318.448435
TSLA,2025-08-06 10:25:00,318.63,318.35,318.71,318.3201,318.510676
TSLA,2025-08-06 10:26:00,318.328,318.2535,318.35,318.1,318.231562
TSLA,2025-08-06 10:27:00,318.27,318.455,318.5899,318.26,318.46953
TSLA,2025-08-06 10:28:00,318.5,318.32,318.5,318.29,318.421213
TSLA,2025-08-06 10:29:00,318.34,318.5335,318.55,318.32,318.467882
TSLA,2025-08-06 10:30:00,318.55,318.266,318.6799,318.2,318.523257
TSLA,2025-08-06 10:31:00,318.2506,318.37,318.451,318.07,318.288264
TSLA,2025-08-06 10:32:00,318.39,318.055,318.3925,318.03,318.19456
TSLA,2025-08-06 10:33:00,318.07,317.98,318.12,317.94,318.016329
TSLA,2025-08-06 10:34:00,317.98,318.215,318.3,317.86,318.128147
TSLA,2025-08-06 10:35:00,318.24,318.5199,318.528,318.2,318.356891
TSLA,2025-08-06 10:36:00,318.514,318.445,318.53,318.31,318.462744
TSLA,2025-08-06 10:37:00,318.48,318.62,318.65,318.46,318.55875
TSLA,2025-08-06 10:38:00,318.615,319.2699,319.27,318.615,318.940528
TSLA,2025-08-06 10:39:00,319.2291,319.0401,319.27,319.0,319.113038
TSLA,2025-08-06 10:40:00,319.06,319.25,319.25,318.87,319.008669
TSLA,2025-08-06 10:41:00,319.25,319.1,319.28,319.05,319.14916
TSLA,2025-08-06 10:42:00,319.12,319.215,319.31,319.11,319.229559
TSLA,2025-08-06 10:43:00,319.216,319.117,319.46,319.05,319.289571
TSLA,2025-08-06 10:44:00,319.1092,319.245,319.48,319.1092,319.328687
TSLA,2025-08-06 10:45:00,319.24,319.3301,319.48,319.22,319.360367
TSLA,2025-08-06 10:46:00,319.345,319.55,319.75,319.28,319.581062
TSLA,2025-08-06 10:47:00,319.5424,319.13,319.59,319.12,319.275517
TSLA,2025-08-06 10:48:00,319.17,318.7616,319.2096,318.74,318.942662
TSLA,2025-08-06 10:49:00,318.7472,318.972,319.0,318.6,318.770929
TSLA,2025-08-06 10:50:00,318.97,318.4001,318.9709,318.35,318.663545
TSLA,2025-08-06 10:51:00,318.43,318.3,318.43,318.11,318.27334
TSLA,2025-08-06 10:52:00,318.3299,318.404,318.4795,318.24,318.349739
TSLA,2025-08-06 10:53:00,318.4007,318.39,318.6097,318.2001,318.414807
TSLA,2025-08-06 10:54:00,318.41,318.38,318.4627,318.2,318.327997
TSLA,2025-08-06 10:55:00,318.36,318.26,318.36,318.12,318.237203
TSLA,2025-08-06 10:56:00,318.26,318.292,318.35,318.19,318.256918
TSLA,2025-08-06 10:57:00,318.3027,318.255,318.435,318.23,318.326929
TSLA,2025-08-06 10:58:00,318.255,318.59,318.66,318.2346,318.505614
TSLA,2025-08-06 10:59:00,318.605,318.71,318.88,318.605,318.745298
TSLA,2025-08-06 11:00:00,318.725,319.01,319.09,318.58,318.846824
TSLA,2025-08-06 11:01:00,319.015,319.03,319.07,318.748,318.893212
TSLA,2025-08-06 11:02:00,319.04,319.02,319.13,318.825,318.997953
TSLA,2025-08-06 11:03:00,319.02,318.9204,319.1098,318.84,318.963477
TSLA,2025-08-06 11:04:00,318.94,318.7917,318.979,318.72,318.809061
TSLA,2025-08-06 11:05:00,318.8,318.74,318.86,318.6,318.737359
TSLA,2025-08-06 11:06:00,318.75,318.612,318.8999,318.54,318.703583
TSLA,2025-08-06 11:07:00,318.61,318.7305,318.7746,318.53,318.685543
TSLA,2025-08-06 11:08:00,318.739,319.0845,319.1,318.69,318.893495
TSLA,2025-08-06 11:09:00,319.069,319.2,319.31,319.02,319.205712
TSLA,2025-08-06 11:10:00,319.2199,318.97,319.24,318.86,319.001297
TSLA,2025-08-06 11:11:00,318.98,318.8501,319.14,318.83,318.969136
TSLA,2025-08-06 11:12:00,318.865,318.8489,318.89,318.61,318.762074
TSLA,2025-08-06 11:13:00,318.82,318.9,318.9297,318.76,318.868073
TSLA,2025-08-06 11:14:00,318.88,319.1645,319.17,318.83,319.04927
TSLA,2025-08-06 11:15:00,319.17,319.16,319.2699,319.1005,319.169817
TSLA,2025-08-06 11:16:00,319.155,319.4635,319.59,318.95,319.305791
TSLA,2025-08-06 11:17:00,319.465,319.065,319.69,319.05,319.346604
TSLA,2025-08-06 11:18:00,319.05,318.9,319.08,318.78,318.897539
TSLA,2025-08-06 11:19:00,318.9,318.7775,318.93,318.64,318.750343
TSLA,2025-08-06 11:20:00,318.78,318.7237,318.88,318.62,318.763866
TSLA,2025-08-06 11:21:00,318.7,318.5,318.7743,318.385,318.525162
TSLA,2025-08-06 11:22:00,318.515,318.9565,318.99,318.5,318.77321
TSLA,2025-08-06 11:23:00,318.97,318.8616,318.99,318.81,318.907074
TSLA,2025-08-06 11:24:00,318.869,318.925,319.1499,318.83,318.985547
TSLA,2025-08-06 11:25:00,318.95,319.1,319.125,318.87,318.99206
TSLA,2025-08-06 11:26:00,319.15,319.365,319.4,319.0808,319.276705
TSLA,2025-08-06 11:27:00,319.365,319.2827,319.43,319.21,319.313386
TSLA,2025-08-06 11:28:00,319.24,319.58,319.58,319.24,319.421106
TSLA,2025-08-06 11:29:00,319.56,319.59,319.65,319.5,319.580456
TSLA,2025-08-06 11:30:00,319.58,319.3136,319.5917,319.108,319.41417
TSLA,2025-08-06 11:31:00,319.3251,319.42,319.5,319.25,319.380964
TSLA,2025-08-06 11:32:00,319.4232,319.45,319.76,319.21,319.534497
TSLA,2025-08-06 11:33:00,319.43,319.38,319.495,319.26,319.35631
TSLA,2025-08-06 11:34:00,319.36,319.4659,319.59,319.2001,319.401677
TSLA,2025-08-06 11:35:00,319.4675,319.31,319.475,319.18,319.294661
TSLA,2025-08-06 11:36:00,319.3235,319.4765,319.55,319.28,319.457964
TSLA,2025-08-06 11:37:00,319.49,319.2675,319.51,319.23,319.35799
TSLA,2025-08-06 11:38:00,319.25,319.49,319.5,319.1671,319.345323
TSLA,2025-08-06 11:39:00,319.4999,319.435,319.5,319.38,319.439345
TSLA,2025-08-06 11:40:00,319.42,319.21,319.45,319.13,319.288138
TSLA,2025-08-06 11:41:00,319.2238,318.97,319.2238,318.9101,319.026224
TSLA,2025-08-06 11:42:00,318.972,319.1099,319.13,318.91,319.021399
TSLA,2025-08-06 11:43:00,319.0905,319.25,319.25,318.84,319.072875
TSLA,2025-08-06 11:44:00,319.23,319.425,319.44,319.1562,319.304194
TSLA,2025-08-06 11:45:00,319.43,319.46,319.5,319.17,319.401363
TSLA,2025-08-06 11:46:00,319.475,319.35,319.63,319.22,319.439282
TSLA,2025-08-06 11:47:00,319.33,319.41,319.43,319.28,319.346821
TSLA,2025-08-06 11:48:00,319.41,319.4999,319.5,319.28,319.367306
TSLA,2025-08-06 11:49:00,319.4999,319.4815,319.5,319.36,319.460685
TSLA,2025-08-06 11:50:00,319.49,319.45,319.535,319.42,319.47787
TSLA,2025-08-06 11:51:00,319.47,319.4845,319.56,319.37,319.450568
TSLA,2025-08-06 11:52:00,319.4715,319.6507,319.7237,319.4291,319.61752
TSLA,2025-08-06 11:53:00,319.6611,319.965,319.98,319.64,319.857841
TSLA,2025-08-06 11:54:00,319.96,319.71,320.0,319.67,319.863956
TSLA,2025-08-06 11:55:00,319.66,319.4482,319.69,319.19,319.346469
TSLA,2025-08-06 11:56:00,319.4293,319.55,319.57,319.25,319.388495
TSLA,2025-08-06 11:57:00,319.5807,319.58,319.65,319.39,319.504177
TSLA,2025-08-06 11:58:00,319.58,319.4537,319.59,319.39,319.494981
TSLA,2025-08-06 11:59:00,319.4556,319.5901,319.804,319.42,319.644495
TSLA,2025-08-06 12:00:00,319.59,319.02,319.59,319.0,319.222552
TSLA,2025-08-06 12:01:00,319.0399,319.45,319.48,319.01,319.255876
TSLA,2025-08-06 12:02:00,319.4599,319.525,319.6,319.32,319.452345
TSLA,2025-08-06 12:03:00,319.55,319.6118,319.68,319.52,319.58865
TSLA,2025-08-06 12:04:00,319.6,319.195,319.6245,319.14,319.467305
TSLA,2025-08-06 12:05:00,319.2199,319.24,319.43,319.19,319.314623
TSLA,2025-08-06 12:06:00,319.25,319.0557,319.26,318.8861,319.013557
TSLA,2025-08-06 12:07:00,319.065,319.2599,319.3,318.9635,319.107439
TSLA,2025-08-06 12:08:00,319.24,319.34,319.59,319.0,319.325507
TSLA,2025-08-06 12:09:00,319.2824,319.14,319.5,319.0,319.206372
TSLA,2025-08-06 12:10:00,319.125,319.32,319.4,319.061,319.178375
TSLA,2025-08-06 12:11:00,319.3435,319.3299,319.47,319.17,319.311964
TSLA,2025-08-06 12:12:00,319.3,319.1,319.38,319.0,319.16264
TSLA,2025-08-06 12:13:00,319.1148,319.02,319.16,318.95,319.04751
TSLA,2025-08-06 12:14:00,319.03,319.2245,319.3,319.01,319.1771
TSLA,2025-08-06 12:15:00,319.24,319.35,319.3699,319.14,319.271089
TSLA,2025-08-06 12:16:00,319.36,319.3642,319.46,319.2473,319.363235
TSLA,2025-08-06 12:17:00,319.3642,319.59,319.65,319.36,319.545682
TSLA,2025-08-06 12:18:00,319.61,319.83,319.85,319.565,319.719172
TSLA,2025-08-06 12:19:00,319.83,320.2916,320.47,319.81,320.104054
TSLA,2025-08-06 12:20:00,320.31,320.205,320.46,320.12,320.249116
TSLA,2025-08-06 12:21:00,320.21,319.95,320.41,319.81,320.129222
TSLA,2025-08-06 12:22:00,319.945,320.0955,320.2,319.93,320.060108
TSLA,2025-08-06 12:23:00,320.084,320.0304,320.18,319.9,320.054801
TSLA,2025-08-06 12:24:00,320.07,320.2501,320.26,319.92,320.116096
TSLA,2025-08-06 12:25:00,320.27,319.96,320.31,319.92,320.15976
TSLA,2025-08-06 12:26:00,319.95,319.745,319.9999,319.6,319.775038
TSLA,2025-08-06 12:27:00,319.77,319.415,319.78,319.39,319.564177
TSLA,2025-08-06 12:28:00,319.41,319.505,319.5599,319.16,319.388957
TSLA,2025-08-06 12:29:00,319.505,319.2952,319.505,319.27,319.394265
TSLA,2025-08-06 12:30:00,319.27,319.0,319.27,318.9,319.017687
TSLA,2025-08-06 12:31:00,319.01,319.055,319.14,318.95,319.0328
TSLA,2025-08-06 12:32:00,319.055,318.9001,319.055,318.76,318.907632
TSLA,2025-08-06 12:33:00,318.9,318.7365,318.94,318.72,318.830813
TSLA,2025-08-06 12:34:00,318.7201,319.105,319.14,318.66,318.938304
TSLA,2025-08-06 12:35:00,319.08,318.8219,319.08,318.69,318.83095
TSLA,2025-08-06 12:36:00,318.825,318.85,318.85,318.57,318.715928
TSLA,2025-08-06 12:37:00,318.85,318.77,318.86,318.56,318.72731
TSLA,2025-08-06 12:38:00,318.77,319.25,319.2555,318.72,318.972482
TSLA,2025-08-06 12:39:00,319.27,319.1,319.31,318.99,319.1643
TSLA,2025-08-06 12:40:00,319.1199,319.0338,319.32,319.01,319.177367
TSLA,2025-08-06 12:41:00,319.021,318.8555,319.0499,318.7699,318.919387
TSLA,2025-08-06 12:42:00,318.87,318.87,319.025,318.77,318.883677
TSLA,2025-08-06 12:43:00,318.8827,318.955,319.05,318.74,318.877587
TSLA,2025-08-06 12:44:00,318.96,318.99,319.09,318.8201,318.993459
TSLA,2025-08-06 12:45:00,318.9845,318.7655,319.01,318.76,318.882948
TSLA,2025-08-06 12:46:00,318.79,318.7465,318.87,318.5,318.67711
TSLA,2025-08-06 12:47:00,318.745,318.655,318.8759,318.65,318.763365
TSLA,2025-08-06 12:48:00,318.65,318.629,318.686,318.42,318.544149
TSLA,2025-08-06 12:49:00,318.64,318.8065,318.8545,318.6386,318.779188
TSLA,2025-08-06 12:50:00,318.78,318.89,319.16,318.61,318.976847
TSLA,2025-08-06 12:51:00,318.87,319.3199,319.33,318.82,319.092811
TSLA,2025-08-06 12:52:00,319.32,319.258,319.47,319.11,319.277059
TSLA,2025-08-06 12:53:00,319.2573,319.5384,319.57,319.14,319.412426
TSLA,2025-08-06 12:54:00,319.56,319.8999,319.94,319.16,319.555026
TSLA,2025-08-06 12:55:00,319.88,319.6745,320.0,319.33,319.634743
TSLA,2025-08-06 12:56:00,319.685,319.98,320.01,319.65,319.880222
TSLA,2025-08-06 12:57:00,319.97,319.88,320.15,319.79,319.959512
TSLA,2025-08-06 12:58:00,319.88,319.735,319.881,319.65,319.757408
TSLA,2025-08-06 12:59:00,319.745,319.96,320.0,319.65,319.893558
TSLA,2025-08-07 06:30:00,319.79,320.008,320.1,318.1,319.401503
TSLA,2025-08-07 06:31:00,320.0,318.89,320.15,318.52,319.163906
TSLA,2025-08-07 06:32:00,318.89,319.81,319.89,318.48,319.165273
TSLA,2025-08-07 06:33:00,319.8,321.2097,321.35,319.6,320.64381
TSLA,2025-08-07 06:34:00,321.12,321.43,321.84,320.69,321.380237
TSLA,2025-08-07 06:35:00,321.37,321.1823,321.5025,320.33,321.077498
TSLA,2025-08-07 06:36:00,321.225,319.82,321.225,319.8,320.473485
TSLA,2025-08-07 06:37:00,319.82,320.0395,320.63,319.74,320.146866
TSLA,2025-08-07 06:38:00,320.06,320.6201,321.1,319.97,320.633438
TSLA,2025-08-07 06:39:00,320.7,320.975,321.3399,320.64,321.076534
TSLA,2025-08-07 06:40:00,320.95,320.65,321.12,320.4,320.695997
TSLA,2025-08-07 06:41:00,320.6091,320.515,320.96,320.26,320.61204
